measurement_time,latitude,longitude,speed_kmh,profil,zone_id,zone_name
06/07/2021 13:41:38,44.99869,20.4018366,13,3,,
06/07/2021 13:42:08,44.997895,20.4008249,13,3,,
06/07/2021 13:42:38,44.9970099,20.3997633,21,3,,
06/07/2021 13:43:08,44.9961,20.3985683,0,3,,
06/07/2021 13:43:38,44.9958483,20.398255,11,3,,
06/07/2021 13:44:08,44.9951633,20.3974083,19,3,,
06/07/2021 13:44:23,44.99439,20.3969199,23,3,,
06/07/2021 13:44:36,44.9937983,20.3967749,13,3,,
06/07/2021 13:44:43,44.99357,20.3964766,20,3,,
06/07/2021 13:45:04,44.9924616,20.3961866,20,3,,
06/07/2021 13:45:08,44.9924199,20.3959383,21,3,,
06/07/2021 13:45:38,44.99218,20.39365,31,3,,
06/07/2021 13:46:03,44.9916866,20.39093,31,3,,
06/07/2021 13:46:33,44.9902733,20.3892983,28,3,,
06/07/2021 13:47:03,44.988715,20.3874,24,3,,
06/07/2021 13:47:33,44.9873416,20.3851449,31,3,,
06/07/2021 13:48:03,44.986375,20.3826449,23,3,,
06/07/2021 13:48:33,44.9853833,20.3799366,28,3,,
06/07/2021 13:49:03,44.9844033,20.3772233,27,3,,
06/07/2021 13:49:33,44.98379,20.3744733,28,3,,
06/07/2021 13:50:03,44.9832699,20.3716899,14,3,,
06/07/2021 13:50:07,44.9832083,20.3716016,6,3,,
06/07/2021 13:50:33,44.9827733,20.3710516,13,3,116197,T-5
06/07/2021 13:51:03,44.98218,20.369815,13,3,116197,T-5
06/07/2021 13:51:33,44.9817233,20.3688266,4,3,116197,T-5
06/07/2021 13:52:03,44.981575,20.3684866,7,3,116197,T-5
06/07/2021 13:52:33,44.981225,20.367845,7,3,116197,T-5
06/07/2021 13:53:03,44.9808933,20.3671216,8,3,116197,T-5
06/07/2021 13:53:33,44.9805583,20.366415,7,3,116197,T-5
06/07/2021 13:54:03,44.9802083,20.365685,7,3,116197,T-5
06/07/2021 13:54:33,44.979875,20.36498,8,3,116197,T-5
06/07/2021 13:55:03,44.9795516,20.3643216,7,3,116197,T-5
06/07/2021 13:55:33,44.9792566,20.3636183,4,3,116197,T-5
06/07/2021 13:55:59,44.9789766,20.3630116,14,3,116197,T-5
06/07/2021 13:56:06,44.9788783,20.3628416,9,3,116197,T-5
06/07/2021 13:56:36,44.9785533,20.3621366,8,3,116197,T-5
06/07/2021 13:57:06,44.9781983,20.3613883,7,3,116197,T-5
06/07/2021 13:57:34,44.9779499,20.3608333,7,3,,
06/07/2021 13:57:38,44.9780249,20.3607766,8,3,,
06/07/2021 13:57:40,44.9780666,20.3607916,8,3,116197,T-5
06/07/2021 13:57:46,44.9781916,20.3609066,9,3,,
06/07/2021 13:58:09,44.9786266,20.361645,10,3,116197,T-5
06/07/2021 13:58:12,44.9786916,20.3616916,9,3,116197,T-5
06/07/2021 13:58:42,44.9787449,20.3618749,0,3,116197,T-5
06/07/2021 13:58:50,44.9788233,20.362055,6,3,116197,T-5
06/07/2021 13:58:53,44.9788583,20.3621033,6,3,116197,T-5
06/07/2021 13:58:55,44.9788866,20.3621516,7,3,116197,T-5
06/07/2021 13:59:25,44.9792249,20.3628616,9,3,116197,T-5
06/07/2021 13:59:55,44.97954,20.3635733,6,3,116197,T-5
06/07/2021 14:00:25,44.9798599,20.3642483,9,3,116197,T-5
06/07/2021 14:00:55,44.980215,20.364955,8,3,116197,T-5
06/07/2021 14:01:25,44.9805283,20.3656599,8,3,116197,T-5
06/07/2021 14:01:55,44.9808633,20.3663616,8,3,116197,T-5
06/07/2021 14:02:25,44.9812066,20.3670283,8,3,116197,T-5
06/07/2021 14:02:55,44.9815533,20.36774,9,3,116197,T-5
06/07/2021 14:03:25,44.9818816,20.3684566,8,3,116197,T-5
06/07/2021 14:03:55,44.9822083,20.3691716,9,3,116197,T-5
06/07/2021 14:04:25,44.9825733,20.3699116,8,3,116197,T-5
06/07/2021 14:04:55,44.9829083,20.3706066,7,3,116197,T-5
06/07/2021 14:05:11,44.9830533,20.371,10,3,116197,T-5
06/07/2021 14:05:28,44.9831816,20.3715716,6,3,,
06/07/2021 14:05:36,44.9832783,20.3716483,9,3,,
06/07/2021 14:05:39,44.9833149,20.371695,7,3,,
06/07/2021 14:05:58,44.9835116,20.3728616,24,3,,
06/07/2021 14:06:28,44.9838966,20.3751733,10,3,,
06/07/2021 14:06:58,44.9842983,20.37707,22,3,,
06/07/2021 14:07:28,44.9851133,20.3792216,24,3,,
06/07/2021 14:07:58,44.9859916,20.3816366,24,3,,
06/07/2021 14:08:28,44.9868766,20.3840666,26,3,,
06/07/2021 14:08:58,44.9879583,20.3864083,18,3,,
06/07/2021 14:09:28,44.9887416,20.38747,20,3,,
06/07/2021 14:09:58,44.9900583,20.3890749,27,3,,
06/07/2021 14:10:28,44.9916316,20.39093,28,3,,
06/07/2021 14:10:41,44.9920649,20.3921066,29,3,,
06/07/2021 14:11:11,44.9923716,20.3950216,26,3,,
06/07/2021 14:11:35,44.9925916,20.3963333,19,3,,
06/07/2021 14:11:39,44.9927683,20.3964366,19,3,,
06/07/2021 14:12:00,44.9935966,20.3965433,8,3,,
06/07/2021 14:12:13,44.9939433,20.3969233,13,3,,
06/07/2021 14:12:42,44.9951733,20.3974066,20,3,,
06/07/2021 14:13:12,44.995875,20.3983133,13,3,,
06/07/2021 14:13:42,44.9968016,20.3994933,19,3,,
06/07/2021 14:14:12,44.9978133,20.400695,10,3,,
06/07/2021 14:14:42,44.9984766,20.401565,12,3,,
06/07/2021 14:15:12,44.9991633,20.4024466,12,3,,
06/07/2021 14:15:30,44.999535,20.4028749,10,3,,
06/07/2021 14:15:32,44.9995966,20.402855,12,3,,
06/07/2021 14:15:37,44.9997283,20.4026916,12,3,,
06/07/2021 14:16:07,45.0001733,20.4015516,12,3,,
06/07/2021 14:16:20,45.0002366,20.4010633,10,3,,
06/07/2021 14:16:50,44.9996699,20.4003283,13,3,,
06/07/2021 14:17:20,44.9989466,20.3994516,9,3,,
06/07/2021 14:17:33,44.9987433,20.39917,6,3,,
06/07/2021 14:18:03,44.9987566,20.3990466,0,3,,
06/07/2021 14:18:33,44.9987566,20.3990466,0,3,,
06/07/2021 14:19:03,44.9987666,20.3991866,0,3,,
06/07/2021 14:19:33,44.9987133,20.3993183,0,3,,
06/07/2021 14:20:03,44.9986533,20.3994316,0,3,,
06/07/2021 14:20:33,44.9986383,20.3994283,0,3,,
06/07/2021 14:21:02,44.99872,20.3993633,7,3,,
06/07/2021 14:21:32,44.9987116,20.3993733,0,3,,
06/07/2021 14:22:02,44.9987116,20.3993733,0,3,,
06/07/2021 14:22:32,44.9987116,20.3993733,0,3,,
06/07/2021 14:23:02,44.9987116,20.3993733,0,3,,
06/07/2021 14:23:32,44.9987883,20.3992799,0,3,,
06/07/2021 14:23:46,44.9988866,20.39932,7,3,,
06/07/2021 14:24:02,44.9991349,20.3997133,6,3,,
06/07/2021 14:24:04,44.9991499,20.3997533,7,3,,
06/07/2021 14:24:34,44.9998516,20.4005666,11,3,,
06/07/2021 14:24:56,45.000225,20.4011133,9,3,,
06/07/2021 14:25:01,45.0002116,20.4012766,11,3,,
06/07/2021 14:25:04,45.0001466,20.4013833,15,3,,
06/07/2021 14:25:06,45.0001249,20.4014683,12,3,,
06/07/2021 14:25:12,45.0001233,20.4017266,11,3,,
06/07/2021 14:25:16,45.0001183,20.401875,11,3,,
06/07/2021 14:25:24,45.00002,20.40221,11,3,,
06/07/2021 14:25:44,44.9995849,20.4028616,12,3,,
06/07/2021 14:25:47,44.9994866,20.4028299,11,3,,
06/07/2021 14:26:02,44.999195,20.4023533,13,3,,
06/07/2021 14:26:06,44.9990916,20.4022699,10,3,,
06/07/2021 14:26:36,44.9983483,20.4013716,13,3,,
06/07/2021 14:27:06,44.9976316,20.40044,13,3,,
06/07/2021 14:27:36,44.9964766,20.3990549,21,3,,
06/07/2021 14:28:06,44.9957183,20.3980833,8,3,,
06/07/2021 14:28:16,44.9955516,20.397865,11,3,,
06/07/2021 14:28:31,44.9954533,20.3978033,6,3,,
06/07/2021 14:28:32,44.9954433,20.3977833,6,3,,
06/07/2021 14:28:40,44.9953216,20.3976316,10,3,,
06/07/2021 14:29:04,44.99454,20.3969683,21,3,,
06/07/2021 14:29:09,44.9942866,20.3969649,17,3,,
06/07/2021 14:29:18,44.9938366,20.3968733,14,3,,
06/07/2021 14:29:21,44.993765,20.3967816,14,3,,
06/07/2021 14:29:27,44.9936183,20.3965233,18,3,,
06/07/2021 14:29:48,44.9924883,20.3961433,26,3,,
06/07/2021 14:30:18,44.9921833,20.3934316,28,3,,
06/07/2021 14:30:46,44.9916016,20.3908649,28,3,,
06/07/2021 14:31:16,44.99039,20.3894349,21,3,,
06/07/2021 14:31:46,44.9891283,20.387855,22,3,,
06/07/2021 14:32:16,44.987945,20.3862749,21,3,,
06/07/2021 14:32:46,44.9870866,20.3844516,34,3,,
06/07/2021 14:33:16,44.98587,20.381245,33,3,,
06/07/2021 14:33:46,44.9848983,20.3786216,32,3,,
06/07/2021 14:34:16,44.9840633,20.3758966,17,3,,
06/07/2021 14:34:46,44.98364,20.373475,29,3,,
06/07/2021 14:35:16,44.9831016,20.3704216,29,3,,
06/07/2021 14:35:46,44.9826016,20.3674933,28,3,,
06/07/2021 14:36:14,44.982135,20.3656333,11,3,116197,T-5
06/07/2021 14:36:37,44.9816916,20.3647866,13,3,116197,T-5
06/07/2021 14:37:07,44.9812616,20.3634066,15,3,116197,T-5
06/07/2021 14:37:37,44.9806333,20.3621166,14,3,116197,T-5
06/07/2021 14:38:07,44.980015,20.3608316,14,3,116197,T-5
06/07/2021 14:38:37,44.9798683,20.3604966,0,3,116197,T-5
06/07/2021 14:39:07,44.9798683,20.3604966,0,3,116197,T-5
06/07/2021 14:39:37,44.9798683,20.3604966,0,3,116197,T-5
06/07/2021 14:40:07,44.9798683,20.3604966,0,3,116197,T-5
06/07/2021 14:40:37,44.9798683,20.3604966,0,3,116197,T-5
06/07/2021 14:41:07,44.9798683,20.3604966,0,3,116197,T-5
06/07/2021 14:41:37,44.9798683,20.3604966,0,3,116197,T-5
06/07/2021 14:42:07,44.9798683,20.3604966,0,3,116197,T-5
06/07/2021 14:42:37,44.9798683,20.3604966,0,3,116197,T-5
06/07/2021 14:42:42,44.9798983,20.3604016,7,3,116197,T-5
06/07/2021 14:43:12,44.9798849,20.3604133,0,3,116197,T-5
06/07/2021 14:43:42,44.9798849,20.3604133,0,3,116197,T-5
06/07/2021 14:44:12,44.9798849,20.3604133,0,3,116197,T-5
06/07/2021 14:44:42,44.9799183,20.3600683,0,3,116197,T-5
06/07/2021 14:45:04,44.9799016,20.3600366,8,3,,
06/07/2021 14:45:34,44.9798999,20.3600066,0,3,,
06/07/2021 14:46:04,44.9798999,20.3600066,0,3,,
06/07/2021 14:46:34,44.9798999,20.3600066,0,3,,
06/07/2021 14:47:04,44.9798999,20.3600066,0,3,,
06/07/2021 14:47:34,44.9798999,20.3600066,0,3,,
06/07/2021 14:48:04,44.9798999,20.3600066,0,3,,
06/07/2021 14:48:34,44.9798999,20.3600066,0,3,,
06/07/2021 14:49:04,44.9798999,20.3600066,0,3,,
06/07/2021 14:49:34,44.9798999,20.3600066,0,3,,
06/07/2021 14:50:04,44.9798999,20.3600066,0,3,,
06/07/2021 14:50:34,44.9798999,20.3600066,0,3,,
06/07/2021 14:51:04,44.9798999,20.3600066,0,3,,
06/07/2021 14:51:34,44.9798999,20.3600066,0,3,,
06/07/2021 14:52:04,44.9798999,20.3600066,0,3,,
06/07/2021 14:52:34,44.9798999,20.3600066,0,3,,
06/07/2021 14:53:04,44.9798999,20.3600066,0,3,,
06/07/2021 14:53:34,44.9798999,20.3600066,0,3,,
06/07/2021 14:54:04,44.9798999,20.3600066,0,3,,
06/07/2021 14:54:34,44.9798999,20.3600066,0,3,,
06/07/2021 14:55:04,44.9798999,20.3600066,0,3,,
06/07/2021 14:55:34,44.9798999,20.3600066,0,3,,
06/07/2021 14:56:04,44.9798999,20.3600066,0,3,,
06/07/2021 14:56:34,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 14:57:04,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 14:57:34,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 14:58:04,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 14:58:34,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 14:59:04,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 14:59:34,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 15:00:04,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 15:00:34,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 15:01:04,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 15:01:34,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 15:02:04,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 15:02:34,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 15:03:04,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 15:03:34,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 15:04:04,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 15:04:34,44.9799733,20.3600933,0,3,116197,T-5
06/07/2021 15:04:35,44.9800033,20.3600616,9,3,116197,T-5
06/07/2021 15:05:05,44.9800066,20.3600616,0,3,116197,T-5
06/07/2021 15:05:35,44.9800066,20.3600616,0,3,116197,T-5
06/07/2021 15:06:05,44.9800066,20.3600616,0,3,116197,T-5
06/07/2021 15:06:35,44.9800083,20.3600733,4,3,116197,T-5
06/07/2021 15:07:05,44.9800066,20.3600716,0,3,116197,T-5
06/07/2021 15:07:35,44.9800066,20.3600716,0,3,116197,T-5
06/07/2021 15:08:05,44.9800066,20.3600716,0,3,116197,T-5
06/07/2021 15:08:35,44.9800066,20.3600716,0,3,116197,T-5
06/07/2021 15:09:05,44.9800066,20.3600716,0,3,116197,T-5
06/07/2021 15:09:35,44.98,20.3600466,0,3,116197,T-5
06/07/2021 15:10:05,44.98,20.3600466,0,3,116197,T-5
06/07/2021 15:10:35,44.98,20.3600466,0,3,116197,T-5
06/07/2021 15:10:40,44.9800033,20.3600466,6,3,116197,T-5
06/07/2021 15:11:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:11:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:12:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:12:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:13:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:13:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:14:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:14:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:15:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:15:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:16:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:16:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:17:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:17:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:18:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:18:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:19:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:19:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:20:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:20:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:21:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:21:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:22:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:22:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:23:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:23:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:24:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:24:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:25:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:25:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:26:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:26:40,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:27:10,44.9800016,20.3600466,0,3,116197,T-5
06/07/2021 15:27:40,44.9801299,20.3596049,4,3,,
06/07/2021 15:27:44,44.9801666,20.3595716,6,3,,
06/07/2021 15:27:49,44.9802616,20.3595133,8,3,,
06/07/2021 15:27:51,44.9802983,20.3595416,8,3,,
06/07/2021 15:28:21,44.9812733,20.3610283,23,3,,
06/07/2021 15:28:23,44.9813299,20.3610666,11,3,,
06/07/2021 15:28:25,44.9813816,20.3610733,10,3,,
06/07/2021 15:28:55,44.9820916,20.361185,9,3,,
06/07/2021 15:29:25,44.9827866,20.3613516,9,3,,
06/07/2021 15:29:38,44.9830816,20.3614233,9,3,,
06/07/2021 15:29:39,44.9831116,20.3614183,9,3,,
06/07/2021 15:30:09,44.98394,20.3615966,13,3,,
06/07/2021 15:30:13,44.9840333,20.3614866,14,3,,
06/07/2021 15:30:43,44.98461,20.3603183,14,3,,
06/07/2021 15:31:13,44.9854116,20.359185,13,3,,
06/07/2021 15:31:43,44.9861866,20.3580933,15,3,,
06/07/2021 15:32:13,44.986865,20.357125,12,3,,
06/07/2021 15:32:43,44.9874033,20.3562966,9,3,,
06/07/2021 15:32:47,44.9874833,20.3562216,9,3,,
06/07/2021 15:32:50,44.9875383,20.3561683,7,3,,
06/07/2021 15:33:12,44.9878483,20.35561,10,3,,
06/07/2021 15:33:22,44.9879516,20.355245,10,3,,
06/07/2021 15:33:52,44.9886133,20.3545133,12,3,,
06/07/2021 15:34:22,44.9891949,20.3537033,9,3,,
06/07/2021 15:34:52,44.9896099,20.3531016,4,3,,
06/07/2021 15:35:22,44.9899816,20.3525199,14,3,,
06/07/2021 15:35:52,44.9904816,20.3517816,9,3,,
06/07/2021 15:36:02,44.99068,20.351565,8,3,,
06/07/2021 15:36:04,44.9907116,20.351495,10,3,,
06/07/2021 15:36:33,44.9912983,20.3506366,6,3,,
06/07/2021 15:36:47,44.99164,20.3501183,15,3,,
06/07/2021 15:37:17,44.9923049,20.34873,19,3,,
06/07/2021 15:37:28,44.9924766,20.3482666,15,3,,
06/07/2021 15:37:33,44.9924716,20.3481183,9,3,116155,T-15_2
06/07/2021 15:37:41,44.9924599,20.3478666,8,3,,
06/07/2021 15:38:11,44.9923083,20.34761,0,3,,
06/07/2021 15:38:41,44.9921433,20.34742,4,3,,
06/07/2021 15:39:11,44.99192,20.3472383,0,3,116155,T-15_2
06/07/2021 15:39:41,44.99192,20.3472383,0,3,116155,T-15_2
06/07/2021 15:40:11,44.99192,20.3472383,0,3,116155,T-15_2
06/07/2021 15:40:41,44.99192,20.3472383,0,3,116155,T-15_2
06/07/2021 15:41:11,44.99192,20.3472383,0,3,116155,T-15_2
06/07/2021 15:41:41,44.99192,20.3472383,0,3,116155,T-15_2
06/07/2021 15:42:11,44.99192,20.3472383,0,3,116155,T-15_2
06/07/2021 15:42:41,44.99192,20.3472383,0,3,116155,T-15_2
06/07/2021 15:43:11,44.99192,20.3472383,0,3,116155,T-15_2
06/07/2021 15:43:41,44.99192,20.3472383,0,3,116155,T-15_2
06/07/2021 15:44:11,44.99192,20.3472383,0,3,116155,T-15_2
06/07/2021 15:44:41,44.99192,20.3472383,0,3,116155,T-15_2
06/07/2021 15:45:11,44.99192,20.3472383,0,3,116155,T-15_2
06/07/2021 15:45:41,44.99192,20.3472383,0,3,116155,T-15_2
06/07/2021 15:46:11,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:46:41,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:47:11,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:47:41,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:48:11,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:48:41,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:49:11,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:49:41,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:50:11,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:50:41,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:51:11,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:51:41,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:52:11,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:52:41,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:53:11,44.9919499,20.34723,0,3,116155,T-15_2
06/07/2021 15:53:41,44.9919,20.34726,0,3,116155,T-15_2
06/07/2021 15:54:11,44.9919,20.34726,0,3,116155,T-15_2
06/07/2021 15:54:41,44.9919,20.34726,0,3,116155,T-15_2
06/07/2021 15:55:11,44.9919,20.34726,0,3,116155,T-15_2
06/07/2021 15:55:41,44.9919,20.34726,0,3,116155,T-15_2
06/07/2021 15:56:11,44.9919,20.34726,0,3,116155,T-15_2
06/07/2021 15:56:41,44.9919,20.34726,0,3,116155,T-15_2
06/07/2021 15:57:11,44.9919,20.3472199,0,3,116155,T-15_2
06/07/2021 15:57:41,44.9919,20.3472199,0,3,116155,T-15_2
06/07/2021 15:57:43,44.9918733,20.3472083,6,3,116155,T-15_2
06/07/2021 15:57:44,44.9918583,20.3471966,7,3,116155,T-15_2
06/07/2021 15:57:51,44.9917516,20.34707,8,3,116155,T-15_2
06/07/2021 15:58:21,44.9913416,20.3464416,5,3,116155,T-15_2
06/07/2021 15:58:28,44.99127,20.3462783,7,3,116155,T-15_2
06/07/2021 15:58:35,44.9912316,20.3460816,9,3,,
06/07/2021 15:59:05,44.9908099,20.3453933,7,3,,
06/07/2021 15:59:35,44.99037,20.34477,8,3,,
06/07/2021 15:59:45,44.9902366,20.3445683,9,3,,
06/07/2021 15:59:49,44.9901983,20.3444783,7,3,,
06/07/2021 15:59:52,44.9901433,20.344435,11,3,,
06/07/2021 15:59:55,44.99009,20.344375,8,3,,
